State,State Code,Year,Year Code,Month,Month Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Deaths,Population,Crude Rate
New Jersey,34,2013,2013,"Mar., 2013",2013/03,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Mar., 2013",2013/03,Assault,X85-Y09,13,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Apr., 2013",2013/04,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Apr., 2013",2013/04,Assault,X85-Y09,19,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"May, 2013",2013/05,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"May, 2013",2013/05,Assault,X85-Y09,23,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Jun., 2013",2013/06,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Jun., 2013",2013/06,Assault,X85-Y09,32,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Jul., 2013",2013/07,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Jul., 2013",2013/07,Assault,X85-Y09,31,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Aug., 2013",2013/08,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Aug., 2013",2013/08,Assault,X85-Y09,30,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Sep., 2013",2013/09,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Sep., 2013",2013/09,Assault,X85-Y09,23,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Oct., 2013",2013/10,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Oct., 2013",2013/10,Assault,X85-Y09,25,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Nov., 2013",2013/11,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Nov., 2013",2013/11,Assault,X85-Y09,27,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Dec., 2013",2013/12,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Jersey,34,2013,2013,"Dec., 2013",2013/12,Assault,X85-Y09,35,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Jan., 2014",2014/01,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Jan., 2014",2014/01,Assault,X85-Y09,17,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Feb., 2014",2014/02,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Feb., 2014",2014/02,Assault,X85-Y09,17,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Mar., 2014",2014/03,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Mar., 2014",2014/03,Assault,X85-Y09,19,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Apr., 2014",2014/04,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Apr., 2014",2014/04,Assault,X85-Y09,20,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"May, 2014",2014/05,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"May, 2014",2014/05,Assault,X85-Y09,18,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Jun., 2014",2014/06,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Jun., 2014",2014/06,Assault,X85-Y09,30,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Jul., 2014",2014/07,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Jul., 2014",2014/07,Assault,X85-Y09,25,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Aug., 2014",2014/08,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Aug., 2014",2014/08,Assault,X85-Y09,21,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Sep., 2014",2014/09,Intentional self-harm,X60-X84,21,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Sep., 2014",2014/09,Assault,X85-Y09,24,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Oct., 2014",2014/10,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Oct., 2014",2014/10,Assault,X85-Y09,22,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Nov., 2014",2014/11,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Nov., 2014",2014/11,Assault,X85-Y09,31,Not Applicable,Not Applicable
New Jersey,34,2014,2014,"Dec., 2014",2014/12,Assault,X85-Y09,21,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Jan., 2015",2015/01,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Jan., 2015",2015/01,Assault,X85-Y09,27,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Feb., 2015",2015/02,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Feb., 2015",2015/02,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Mar., 2015",2015/03,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Mar., 2015",2015/03,Assault,X85-Y09,15,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Apr., 2015",2015/04,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Apr., 2015",2015/04,Assault,X85-Y09,23,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"May, 2015",2015/05,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"May, 2015",2015/05,Assault,X85-Y09,16,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Jun., 2015",2015/06,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Jun., 2015",2015/06,Assault,X85-Y09,33,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Jul., 2015",2015/07,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Jul., 2015",2015/07,Assault,X85-Y09,27,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Aug., 2015",2015/08,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Aug., 2015",2015/08,Assault,X85-Y09,26,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Sep., 2015",2015/09,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Sep., 2015",2015/09,Assault,X85-Y09,25,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Oct., 2015",2015/10,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Oct., 2015",2015/10,Assault,X85-Y09,21,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Nov., 2015",2015/11,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Nov., 2015",2015/11,Assault,X85-Y09,25,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Dec., 2015",2015/12,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Jersey,34,2015,2015,"Dec., 2015",2015/12,Assault,X85-Y09,25,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Jan., 1999",1999/01,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Feb., 1999",1999/02,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Mar., 1999",1999/03,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Apr., 1999",1999/04,Intentional self-harm,X60-X84,10,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"May, 1999",1999/05,Assault,X85-Y09,12,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Jun., 1999",1999/06,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Jun., 1999",1999/06,Assault,X85-Y09,13,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Jul., 1999",1999/07,Intentional self-harm,X60-X84,28,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Aug., 1999",1999/08,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Sep., 1999",1999/09,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Sep., 1999",1999/09,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Oct., 1999",1999/10,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Nov., 1999",1999/11,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,1999,1999,"Dec., 1999",1999/12,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Jan., 2000",2000/01,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Jan., 2000",2000/01,Assault,X85-Y09,12,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Feb., 2000",2000/02,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Mar., 2000",2000/03,Intentional self-harm,X60-X84,10,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Apr., 2000",2000/04,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"May, 2000",2000/05,Intentional self-harm,X60-X84,21,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"May, 2000",2000/05,Assault,X85-Y09,11,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Jun., 2000",2000/06,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Jul., 2000",2000/07,Assault,X85-Y09,11,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Aug., 2000",2000/08,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Sep., 2000",2000/09,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Oct., 2000",2000/10,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Nov., 2000",2000/11,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Dec., 2000",2000/12,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2000,2000,"Dec., 2000",2000/12,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Jan., 2001",2001/01,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Feb., 2001",2001/02,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Mar., 2001",2001/03,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Apr., 2001",2001/04,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"May, 2001",2001/05,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Jun., 2001",2001/06,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Jul., 2001",2001/07,Intentional self-harm,X60-X84,26,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Jul., 2001",2001/07,Assault,X85-Y09,13,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Aug., 2001",2001/08,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Sep., 2001",2001/09,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Oct., 2001",2001/10,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Nov., 2001",2001/11,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2001,2001,"Dec., 2001",2001/12,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Jan., 2002",2002/01,Intentional self-harm,X60-X84,26,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Feb., 2002",2002/02,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Mar., 2002",2002/03,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Mar., 2002",2002/03,Assault,X85-Y09,11,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Apr., 2002",2002/04,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Apr., 2002",2002/04,Assault,X85-Y09,13,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"May, 2002",2002/05,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Jun., 2002",2002/06,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Jul., 2002",2002/07,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Aug., 2002",2002/08,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Sep., 2002",2002/09,Intentional self-harm,X60-X84,10,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Oct., 2002",2002/10,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Nov., 2002",2002/11,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2002,2002,"Dec., 2002",2002/12,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Jan., 2003",2003/01,Intentional self-harm,X60-X84,24,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Feb., 2003",2003/02,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Mar., 2003",2003/03,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Apr., 2003",2003/04,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"May, 2003",2003/05,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Jun., 2003",2003/06,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Jul., 2003",2003/07,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Jul., 2003",2003/07,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Aug., 2003",2003/08,Intentional self-harm,X60-X84,26,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Sep., 2003",2003/09,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Sep., 2003",2003/09,Assault,X85-Y09,11,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Nov., 2003",2003/11,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Nov., 2003",2003/11,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Mexico,35,2003,2003,"Dec., 2003",2003/12,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Jan., 2004",2004/01,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Feb., 2004",2004/02,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Mar., 2004",2004/03,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Apr., 2004",2004/04,Intentional self-harm,X60-X84,10,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Apr., 2004",2004/04,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"May, 2004",2004/05,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Jun., 2004",2004/06,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Jul., 2004",2004/07,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Aug., 2004",2004/08,Intentional self-harm,X60-X84,29,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Sep., 2004",2004/09,Intentional self-harm,X60-X84,10,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Oct., 2004",2004/10,Intentional self-harm,X60-X84,25,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Nov., 2004",2004/11,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2004,2004,"Dec., 2004",2004/12,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Jan., 2005",2005/01,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Feb., 2005",2005/02,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Mar., 2005",2005/03,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Apr., 2005",2005/04,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"May, 2005",2005/05,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Jun., 2005",2005/06,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Jul., 2005",2005/07,Intentional self-harm,X60-X84,25,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Aug., 2005",2005/08,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Aug., 2005",2005/08,Assault,X85-Y09,18,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Sep., 2005",2005/09,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Oct., 2005",2005/10,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2005,2005,"Nov., 2005",2005/11,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Jan., 2006",2006/01,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Mar., 2006",2006/03,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Apr., 2006",2006/04,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"May, 2006",2006/05,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Jun., 2006",2006/06,Intentional self-harm,X60-X84,11,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Jul., 2006",2006/07,Intentional self-harm,X60-X84,21,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Aug., 2006",2006/08,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Aug., 2006",2006/08,Assault,X85-Y09,13,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Sep., 2006",2006/09,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Oct., 2006",2006/10,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Nov., 2006",2006/11,Intentional self-harm,X60-X84,10,Not Applicable,Not Applicable
New Mexico,35,2006,2006,"Dec., 2006",2006/12,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Jan., 2007",2007/01,Intentional self-harm,X60-X84,10,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Feb., 2007",2007/02,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Mar., 2007",2007/03,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Apr., 2007",2007/04,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"May, 2007",2007/05,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Jun., 2007",2007/06,Intentional self-harm,X60-X84,21,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Jul., 2007",2007/07,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Jul., 2007",2007/07,Assault,X85-Y09,12,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Aug., 2007",2007/08,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Sep., 2007",2007/09,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Oct., 2007",2007/10,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Nov., 2007",2007/11,Intentional self-harm,X60-X84,24,Not Applicable,Not Applicable
New Mexico,35,2007,2007,"Dec., 2007",2007/12,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Jan., 2008",2008/01,Intentional self-harm,X60-X84,12,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Feb., 2008",2008/02,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Mar., 2008",2008/03,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Apr., 2008",2008/04,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"May, 2008",2008/05,Intentional self-harm,X60-X84,28,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Jun., 2008",2008/06,Intentional self-harm,X60-X84,24,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Jul., 2008",2008/07,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Jul., 2008",2008/07,Assault,X85-Y09,12,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Aug., 2008",2008/08,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Sep., 2008",2008/09,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Oct., 2008",2008/10,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2008,2008,"Nov., 2008",2008/11,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Jan., 2009",2009/01,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Jan., 2009",2009/01,Assault,X85-Y09,11,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Mar., 2009",2009/03,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Apr., 2009",2009/04,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Apr., 2009",2009/04,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"May, 2009",2009/05,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Jun., 2009",2009/06,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Jun., 2009",2009/06,Assault,X85-Y09,10,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Jul., 2009",2009/07,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Jul., 2009",2009/07,Assault,X85-Y09,12,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Aug., 2009",2009/08,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Sep., 2009",2009/09,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Oct., 2009",2009/10,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Nov., 2009",2009/11,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2009,2009,"Dec., 2009",2009/12,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Jan., 2010",2010/01,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Feb., 2010",2010/02,Intentional self-harm,X60-X84,15,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Mar., 2010",2010/03,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Apr., 2010",2010/04,Intentional self-harm,X60-X84,17,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Apr., 2010",2010/04,Assault,X85-Y09,14,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"May, 2010",2010/05,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Jun., 2010",2010/06,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Jul., 2010",2010/07,Intentional self-harm,X60-X84,27,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Aug., 2010",2010/08,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Sep., 2010",2010/09,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Oct., 2010",2010/10,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Nov., 2010",2010/11,Intentional self-harm,X60-X84,19,Not Applicable,Not Applicable
New Mexico,35,2010,2010,"Dec., 2010",2010/12,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Jan., 2011",2011/01,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Mar., 2011",2011/03,Intentional self-harm,X60-X84,20,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Apr., 2011",2011/04,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Apr., 2011",2011/04,Assault,X85-Y09,13,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"May, 2011",2011/05,Intentional self-harm,X60-X84,34,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Jun., 2011",2011/06,Intentional self-harm,X60-X84,23,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Jul., 2011",2011/07,Intentional self-harm,X60-X84,14,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Aug., 2011",2011/08,Intentional self-harm,X60-X84,23,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Sep., 2011",2011/09,Intentional self-harm,X60-X84,13,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Oct., 2011",2011/10,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Nov., 2011",2011/11,Intentional self-harm,X60-X84,18,Not Applicable,Not Applicable
New Mexico,35,2011,2011,"Dec., 2011",2011/12,Intentional self-harm,X60-X84,22,Not Applicable,Not Applicable
New Mexico,35,2012,2012,"Jan., 2012",2012/01,Intentional self-harm,X60-X84,16,Not Applicable,Not Applicable
