"Year","Year Code","State","State Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Deaths","Population","Crude Rate"
"2007","2007","Arkansas","05","Assault","X85-Y09",61,1502228,4.1
"2007","2007","California","06","Other external causes of accidental injury","W00-X59",20,17992006,0.1
"2007","2007","California","06","Intentional self-harm","X60-X84",1128,17992006,6.3
"2007","2007","California","06","Assault","X85-Y09",431,17992006,2.4
"2007","2007","Colorado","08","Intentional self-harm","X60-X84",296,2453696,12.1
"2007","2007","Colorado","08","Assault","X85-Y09",33,2453696,1.3
"2007","2007","Connecticut","09","Intentional self-harm","X60-X84",67,1975947,3.4
"2007","2007","Connecticut","09","Assault","X85-Y09",26,1975947,1.3
"2007","2007","Delaware","10","Intentional self-harm","X60-X84",41,471474,8.7
"2007","2007","District of Columbia","11","Assault","X85-Y09",25,283874,8.8
"2007","2007","Florida","12","Intentional self-harm","X60-X84",1034,10411452,9.9
"2007","2007","Florida","12","Assault","X85-Y09",347,10411452,3.3
"2007","2007","Georgia","13","Intentional self-harm","X60-X84",496,4644372,10.7
"2007","2007","Georgia","13","Assault","X85-Y09",204,4644372,4.4
"2007","2007","Hawaii","15","Intentional self-harm","X60-X84",23,712120,3.2
"2007","2007","Idaho","16","Intentional self-harm","X60-X84",99,737368,13.4
"2007","2007","Idaho","16","Assault","X85-Y09",13,737368,"Unreliable"
"2007","2007","Illinois","17","Other external causes of accidental injury","W00-X59",11,6541755,"Unreliable"
"2007","2007","Illinois","17","Intentional self-harm","X60-X84",317,6541755,4.8
"2007","2007","Illinois","17","Assault","X85-Y09",105,6541755,1.6
"2007","2007","Indiana","18","Other external causes of accidental injury","W00-X59",10,3316275,"Unreliable"
"2007","2007","Indiana","18","Intentional self-harm","X60-X84",286,3316275,8.6
"2007","2007","Indiana","18","Assault","X85-Y09",78,3316275,2.4
"2007","2007","Iowa","19","Intentional self-harm","X60-X84",104,1607348,6.5
"2007","2007","Iowa","19","Assault","X85-Y09",11,1607348,"Unreliable"
"2007","2007","Kansas","20","Intentional self-harm","X60-X84",147,1430734,10.3
"2007","2007","Kansas","20","Assault","X85-Y09",14,1430734,"Unreliable"
"2007","2007","Kentucky","21","Other external causes of accidental injury","W00-X59",22,2274637,1
"2007","2007","Kentucky","21","Intentional self-harm","X60-X84",306,2274637,13.5
"2007","2007","Kentucky","21","Assault","X85-Y09",73,2274637,3.2
"2007","2007","Louisiana","22","Other external causes of accidental injury","W00-X59",18,2236508,"Unreliable"
"2007","2007","Louisiana","22","Intentional self-harm","X60-X84",223,2236508,10
"2007","2007","Louisiana","22","Assault","X85-Y09",157,2236508,7
"2007","2007","Maine","23","Intentional self-harm","X60-X84",69,780801,8.8
"2007","2007","Maryland","24","Intentional self-harm","X60-X84",174,3022061,5.8
"2007","2007","Maryland","24","Assault","X85-Y09",91,3022061,3
"2007","2007","Massachusetts","25","Intentional self-harm","X60-X84",91,3528155,2.6
"2007","2007","Massachusetts","25","Assault","X85-Y09",24,3528155,0.7
"2007","2007","Michigan","26","Intentional self-harm","X60-X84",431,5365926,8
"2007","2007","Michigan","26","Assault","X85-Y09",158,5365926,2.9
"2007","2007","Minnesota","27","Intentional self-harm","X60-X84",185,2731283,6.8
"2007","2007","Minnesota","27","Assault","X85-Y09",21,2731283,0.8
"2007","2007","Mississippi","28","Intentional self-harm","X60-X84",197,1484958,13.3
"2007","2007","Mississippi","28","Assault","X85-Y09",83,1484958,5.6
"2007","2007","Missouri","29","Other external causes of accidental injury","W00-X59",12,3127012,"Unreliable"
"2007","2007","Missouri","29","Intentional self-harm","X60-X84",346,3127012,11.1
"2007","2007","Missouri","29","Assault","X85-Y09",93,3127012,3
"2007","2007","Montana","30","Intentional self-harm","X60-X84",93,532237,17.5
"2007","2007","Nebraska","31","Intentional self-harm","X60-X84",64,917882,7
"2007","2007","Nebraska","31","Assault","X85-Y09",19,917882,"Unreliable"
"2007","2007","Nevada","32","Intentional self-harm","X60-X84",216,1330463,16.2
"2007","2007","Nevada","32","Assault","X85-Y09",36,1330463,2.7
"2007","2007","New Hampshire","33","Intentional self-harm","X60-X84",62,746123,8.3
"2007","2007","New Jersey","34","Intentional self-harm","X60-X84",130,4759717,2.7
"2007","2007","New Jersey","34","Assault","X85-Y09",58,4759717,1.2
"2007","2007","New Mexico","35","Intentional self-harm","X60-X84",132,1026690,12.9
"2007","2007","New Mexico","35","Assault","X85-Y09",31,1026690,3
"2007","2007","New York","36","Intentional self-harm","X60-X84",347,10257644,3.4
"2007","2007","New York","36","Assault","X85-Y09",145,10257644,1.4
"2007","2007","North Carolina","37","Other external causes of accidental injury","W00-X59",17,4813486,"Unreliable"
"2007","2007","North Carolina","37","Intentional self-harm","X60-X84",466,4813486,9.7
"2007","2007","North Carolina","37","Assault","X85-Y09",161,4813486,3.3
"2007","2007","North Dakota","38","Intentional self-harm","X60-X84",27,342785,7.9
"2007","2007","Ohio","39","Intentional self-harm","X60-X84",491,6214354,7.9
"2007","2007","Ohio","39","Assault","X85-Y09",129,6214354,2.1
"2007","2007","Oklahoma","40","Intentional self-harm","X60-X84",239,1875733,12.7
"2007","2007","Oklahoma","40","Assault","X85-Y09",58,1875733,3.1
"2007","2007","Oregon","41","Intentional self-harm","X60-X84",252,2008035,12.5
"2007","2007","Oregon","41","Assault","X85-Y09",19,2008035,"Unreliable"
"2007","2007","Pennsylvania","42","Intentional self-harm","X60-X84",557,7044967,7.9
"2007","2007","Pennsylvania","42","Assault","X85-Y09",168,7044967,2.4
"2007","2007","Rhode Island","44","Intentional self-harm","X60-X84",20,579671,3.5
"2007","2007","South Carolina","45","Intentional self-harm","X60-X84",237,2358272,10
"2007","2007","South Carolina","45","Assault","X85-Y09",83,2358272,3.5
"2007","2007","South Dakota","46","Intentional self-harm","X60-X84",28,413408,6.8
"2007","2007","Tennessee","47","Other external causes of accidental injury","W00-X59",15,3293674,"Unreliable"
"2007","2007","Tennessee","47","Intentional self-harm","X60-X84",425,3293674,12.9
"2007","2007","Tennessee","47","Assault","X85-Y09",123,3293674,3.7
"2007","2007","Texas","48","Other external causes of accidental injury","W00-X59",35,11363004,0.3
"2007","2007","Texas","48","Intentional self-harm","X60-X84",1015,11363004,8.9
"2007","2007","Texas","48","Assault","X85-Y09",354,11363004,3.1
"2007","2007","Utah","49","Intentional self-harm","X60-X84",134,1047942,12.8
"2007","2007","Utah","49","Assault","X85-Y09",11,1047942,"Unreliable"
"2007","2007","Vermont","50","Intentional self-harm","X60-X84",32,356645,9
"2007","2007","Virginia","51","Intentional self-harm","X60-X84",384,4096948,9.4
"2007","2007","Virginia","51","Assault","X85-Y09",108,4096948,2.6
"2007","2007","Washington","53","Intentional self-harm","X60-X84",314,3410677,9.2
"2007","2007","Washington","53","Assault","X85-Y09",44,3410677,1.3
"2007","2007","West Virginia","54","Other external causes of accidental injury","W00-X59",10,1055914,"Unreliable"
"2007","2007","West Virginia","54","Intentional self-harm","X60-X84",157,1055914,14.9
"2007","2007","West Virginia","54","Assault","X85-Y09",21,1055914,2
"2007","2007","Wisconsin","55","Intentional self-harm","X60-X84",250,3014982,8.3
"2007","2007","Wisconsin","55","Assault","X85-Y09",30,3014982,1
"2007","2007","Wyoming","56","Intentional self-harm","X60-X84",44,281071,15.7
"2008","2008","Alabama","01","Other external causes of accidental injury","W00-X59",12,2514072,"Unreliable"
"2008","2008","Alabama","01","Intentional self-harm","X60-X84",311,2514072,12.4
"2008","2008","Alabama","01","Assault","X85-Y09",131,2514072,5.2
"2008","2008","Alaska","02","Intentional self-harm","X60-X84",69,333747,20.7
"2008","2008","Alaska","02","Assault","X85-Y09",10,333747,"Unreliable"
"2008","2008","Arizona","04","Intentional self-harm","X60-X84",409,3171602,12.9
"2008","2008","Arizona","04","Assault","X85-Y09",119,3171602,3.8
"2008","2008","Arkansas","05","Other external causes of accidental injury","W00-X59",10,1519054,"Unreliable"
"2008","2008","Arkansas","05","Intentional self-harm","X60-X84",196,1519054,12.9
"2008","2008","Arkansas","05","Assault","X85-Y09",67,1519054,4.4
"2008","2008","California","06","Other external causes of accidental injury","W00-X59",16,18243066,"Unreliable"
"2008","2008","California","06","Intentional self-harm","X60-X84",1198,18243066,6.6
"2008","2008","California","06","Assault","X85-Y09",426,18243066,2.3
"2008","2008","Colorado","08","Intentional self-harm","X60-X84",295,2504293,11.8
"2008","2008","Colorado","08","Assault","X85-Y09",43,2504293,1.7
"2008","2008","Connecticut","09","Intentional self-harm","X60-X84",91,1989494,4.6
"2008","2008","Connecticut","09","Assault","X85-Y09",16,1989494,"Unreliable"
"2008","2008","Delaware","10","Intentional self-harm","X60-X84",30,479791,6.3
"2008","2008","Delaware","10","Assault","X85-Y09",15,479791,"Unreliable"
"2008","2008","District of Columbia","11","Assault","X85-Y09",29,284123,10.2
"2008","2008","Florida","12","Intentional self-harm","X60-X84",1129,10541278,10.7
"2008","2008","Florida","12","Assault","X85-Y09",299,10541278,2.8
"2008","2008","Georgia","13","Other external causes of accidental injury","W00-X59",21,4746283,0.4
"2008","2008","Georgia","13","Intentional self-harm","X60-X84",447,4746283,9.4
"2008","2008","Georgia","13","Assault","X85-Y09",188,4746283,4
"2008","2008","Hawaii","15","Intentional self-harm","X60-X84",24,722313,3.3
"2008","2008","Idaho","16","Intentional self-harm","X60-X84",110,752636,14.6
"2008","2008","Illinois","17","Intentional self-harm","X60-X84",344,6590400,5.2
"2008","2008","Illinois","17","Assault","X85-Y09",145,6590400,2.2
"2008","2008","Indiana","18","Other external causes of accidental injury","W00-X59",13,3348621,"Unreliable"
"2008","2008","Indiana","18","Intentional self-harm","X60-X84",350,3348621,10.5
"2008","2008","Indiana","18","Assault","X85-Y09",61,3348621,1.8
"2008","2008","Iowa","19","Intentional self-harm","X60-X84",129,1615141,8
"2008","2008","Iowa","19","Assault","X85-Y09",12,1615141,"Unreliable"
"2008","2008","Kansas","20","Intentional self-harm","X60-X84",129,1440183,9
"2008","2008","Kansas","20","Assault","X85-Y09",25,1440183,1.7
"2008","2008","Kentucky","21","Other external causes of accidental injury","W00-X59",11,2301396,"Unreliable"
"2008","2008","Kentucky","21","Intentional self-harm","X60-X84",315,2301396,13.7
"2008","2008","Kentucky","21","Assault","X85-Y09",78,2301396,3.4
"2008","2008","Louisiana","22","Other external causes of accidental injury","W00-X59",16,2264953,"Unreliable"
"2008","2008","Louisiana","22","Intentional self-harm","X60-X84",235,2264953,10.4
"2008","2008","Louisiana","22","Assault","X85-Y09",120,2264953,5.3
"2008","2008","Maine","23","Intentional self-harm","X60-X84",84,787117,10.7
"2008","2008","Maryland","24","Intentional self-harm","X60-X84",208,3046485,6.8
"2008","2008","Maryland","24","Assault","X85-Y09",103,3046485,3.4
"2008","2008","Massachusetts","25","Intentional self-harm","X60-X84",94,3554464,2.6
"2008","2008","Massachusetts","25","Assault","X85-Y09",17,3554464,"Unreliable"
"2008","2008","Michigan","26","Intentional self-harm","X60-X84",433,5377107,8.1
"2008","2008","Michigan","26","Assault","X85-Y09",166,5377107,3.1
"2008","2008","Minnesota","27","Intentional self-harm","X60-X84",211,2756739,7.7
"2008","2008","Minnesota","27","Assault","X85-Y09",20,2756739,0.7
"2008","2008","Mississippi","28","Other external causes of accidental injury","W00-X59",10,1500272,"Unreliable"
"2008","2008","Mississippi","28","Intentional self-harm","X60-X84",209,1500272,13.9
"2008","2008","Mississippi","28","Assault","X85-Y09",85,1500272,5.7
"2008","2008","Missouri","29","Other external causes of accidental injury","W00-X59",12,3153341,"Unreliable"
"2008","2008","Missouri","29","Intentional self-harm","X60-X84",306,3153341,9.7
"2008","2008","Missouri","29","Assault","X85-Y09",132,3153341,4.2
"2008","2008","Montana","30","Intentional self-harm","X60-X84",81,539084,15
"2008","2008","Nebraska","31","Intentional self-harm","X60-X84",68,924123,7.4
"2008","2008","Nebraska","31","Assault","X85-Y09",11,924123,"Unreliable"
"2008","2008","Nevada","32","Intentional self-harm","X60-X84",230,1359830,16.9
"2008","2008","Nevada","32","Assault","X85-Y09",35,1359830,2.6
"2008","2008","New Hampshire","33","Intentional self-harm","X60-X84",68,753371,9
"2008","2008","New Jersey","34","Intentional self-harm","X60-X84",147,4786929,3.1
"2008","2008","New Jersey","34","Assault","X85-Y09",51,4786929,1.1
"2008","2008","New Mexico","35","Intentional self-harm","X60-X84",140,1041282,13.4
"2008","2008","New Mexico","35","Assault","X85-Y09",31,1041282,3
"2008","2008","New York","36","Intentional self-harm","X60-X84",330,10304958,3.2
"2008","2008","New York","36","Assault","X85-Y09",139,10304958,1.3
"2008","2008","North Carolina","37","Intentional self-harm","X60-X84",498,4922830,10.1
"2008","2008","North Carolina","37","Assault","X85-Y09",173,4922830,3.5
"2008","2008","North Dakota","38","Intentional self-harm","X60-X84",41,345141,11.9
"2008","2008","Ohio","39","Intentional self-harm","X60-X84",506,6244973,8.1
"2008","2008","Ohio","39","Assault","X85-Y09",133,6244973,2.1
"2008","2008","Oklahoma","40","Intentional self-harm","X60-X84",252,1895180,13.3
"2008","2008","Oklahoma","40","Assault","X85-Y09",55,1895180,2.9
"2008","2008","Oregon","41","Intentional self-harm","X60-X84",250,2036385,12.3
"2008","2008","Oregon","41","Assault","X85-Y09",20,2036385,1
"2008","2008","Pennsylvania","42","Other external causes of accidental injury","W00-X59",22,7078472,0.3
"2008","2008","Pennsylvania","42","Intentional self-harm","X60-X84",599,7078472,8.5
"2008","2008","Pennsylvania","42","Assault","X85-Y09",160,7078472,2.3
"2008","2008","Rhode Island","44","Intentional self-harm","X60-X84",20,579607,3.5
"2008","2008","South Carolina","45","Intentional self-harm","X60-X84",257,2411741,10.7
"2008","2008","South Carolina","45","Assault","X85-Y09",92,2411741,3.8
"2008","2008","South Dakota","46","Intentional self-harm","X60-X84",42,417539,10.1
"2008","2008","Tennessee","47","Other external causes of accidental injury","W00-X59",11,3347600,"Unreliable"
"2008","2008","Tennessee","47","Intentional self-harm","X60-X84",476,3347600,14.2
"2008","2008","Tennessee","47","Assault","X85-Y09",129,3347600,3.9
"2008","2008","Texas","48","Other external causes of accidental injury","W00-X59",23,11625692,0.2
"2008","2008","Texas","48","Intentional self-harm","X60-X84",1100,11625692,9.5
"2008","2008","Texas","48","Assault","X85-Y09",351,11625692,3
"2008","2008","Utah","49","Intentional self-harm","X60-X84",120,1076826,11.1
"2008","2008","Utah","49","Assault","X85-Y09",12,1076826,"Unreliable"
"2008","2008","Vermont","50","Intentional self-harm","X60-X84",33,358693,9.2
"2008","2008","Virginia","51","Intentional self-harm","X60-X84",387,4151359,9.3
"2008","2008","Virginia","51","Assault","X85-Y09",80,4151359,1.9
"2008","2008","Washington","53","Intentional self-harm","X60-X84",328,3460499,9.5
"2008","2008","Washington","53","Assault","X85-Y09",44,3460499,1.3
"2008","2008","West Virginia","54","Other external causes of accidental injury","W00-X59",16,1063399,"Unreliable"
"2008","2008","West Virginia","54","Intentional self-harm","X60-X84",139,1063399,13.1
"2008","2008","West Virginia","54","Assault","X85-Y09",21,1063399,2
"2008","2008","Wisconsin","55","Intentional self-harm","X60-X84",264,3038020,8.7
"2008","2008","Wisconsin","55","Assault","X85-Y09",26,3038020,0.9
"2008","2008","Wyoming","56","Intentional self-harm","X60-X84",66,286113,23.1
"2009","2009","Alabama","01","Other external causes of accidental injury","W00-X59",13,2541311,"Unreliable"
"2009","2009","Alabama","01","Intentional self-harm","X60-X84",373,2541311,14.7
"2009","2009","Alabama","01","Assault","X85-Y09",138,2541311,5.4
"2009","2009","Alaska","02","Intentional self-harm","X60-X84",39,340957,11.4
"2009","2009","Arizona","04","Intentional self-harm","X60-X84",466,3227079,14.4
"2009","2009","Arizona","04","Assault","X85-Y09",94,3227079,2.9
"2009","2009","Arkansas","05","Intentional self-harm","X60-X84",205,1532871,13.4
"2009","2009","Arkansas","05","Assault","X85-Y09",64,1532871,4.2
"2009","2009","California","06","Intentional self-harm","X60-X84",1213,18504824,6.6
"2009","2009","California","06","Assault","X85-Y09",395,18504824,2.1
"2009","2009","Colorado","08","Intentional self-harm","X60-X84",333,2554425,13
"2009","2009","Colorado","08","Assault","X85-Y09",48,2554425,1.9
"2009","2009","Connecticut","09","Intentional self-harm","X60-X84",73,2000510,3.6
"2009","2009","Connecticut","09","Assault","X85-Y09",22,2000510,1.1
"2009","2009","Delaware","10","Intentional self-harm","X60-X84",30,485034,6.2
"2009","2009","District of Columbia","11","Assault","X85-Y09",23,286961,8
"2009","2009","Florida","12","Other external causes of accidental injury","W00-X59",14,10655624,"Unreliable"
"2009","2009","Florida","12","Intentional self-harm","X60-X84",1199,10655624,11.3
"2009","2009","Florida","12","Assault","X85-Y09",283,10655624,2.7
"2009","2009","Georgia","13","Other external causes of accidental injury","W00-X59",14,4829181,"Unreliable"
"2009","2009","Georgia","13","Intentional self-harm","X60-X84",562,4829181,11.6
"2009","2009","Georgia","13","Assault","X85-Y09",181,4829181,3.7
"2009","2009","Hawaii","15","Intentional self-harm","X60-X84",28,731740,3.8
"2009","2009","Idaho","16","Intentional self-harm","X60-X84",137,765463,17.9
"2009","2009","Illinois","17","Intentional self-harm","X60-X84",299,6638897,4.5
"2009","2009","Illinois","17","Assault","X85-Y09",152,6638897,2.3
"2009","2009","Indiana","18","Other external causes of accidental injury","W00-X59",11,3375627,"Unreliable"
"2009","2009","Indiana","18","Intentional self-harm","X60-X84",351,3375627,10.4
"2009","2009","Indiana","18","Assault","X85-Y09",86,3375627,2.5
"2009","2009","Iowa","19","Intentional self-harm","X60-X84",121,1622049,7.5
"2009","2009","Iowa","19","Assault","X85-Y09",11,1622049,"Unreliable"
"2009","2009","Kansas","20","Intentional self-harm","X60-X84",138,1451001,9.5
"2009","2009","Kansas","20","Assault","X85-Y09",28,1451001,1.9
"2009","2009","Kentucky","21","Intentional self-harm","X60-X84",296,2320040,12.8
"2009","2009","Kentucky","21","Assault","X85-Y09",60,2320040,2.6
"2009","2009","Louisiana","22","Intentional self-harm","X60-X84",235,2290731,10.3
"2009","2009","Louisiana","22","Assault","X85-Y09",145,2290731,6.3
"2009","2009","Maine","23","Intentional self-harm","X60-X84",95,790388,12
"2009","2009","Maryland","24","Intentional self-harm","X60-X84",183,3074493,6
"2009","2009","Maryland","24","Assault","X85-Y09",105,3074493,3.4
"2009","2009","Massachusetts","25","Intentional self-harm","X60-X84",76,3583180,2.1
"2009","2009","Massachusetts","25","Assault","X85-Y09",24,3583180,0.7
"2009","2009","Michigan","26","Intentional self-harm","X60-X84",447,5388066,8.3
"2009","2009","Michigan","26","Assault","X85-Y09",185,5388066,3.4
"2009","2009","Minnesota","27","Intentional self-harm","X60-X84",210,2781426,7.6
"2009","2009","Minnesota","27","Assault","X85-Y09",19,2781426,"Unreliable"
"2009","2009","Mississippi","28","Intentional self-harm","X60-X84",212,1509908,14
"2009","2009","Mississippi","28","Assault","X85-Y09",80,1509908,5.3
"2009","2009","Missouri","29","Other external causes of accidental injury","W00-X59",11,3178180,"Unreliable"
"2009","2009","Missouri","29","Intentional self-harm","X60-X84",349,3178180,11
"2009","2009","Missouri","29","Assault","X85-Y09",86,3178180,2.7
"2009","2009","Montana","30","Intentional self-harm","X60-X84",102,544191,18.7
"2009","2009","Montana","30","Assault","X85-Y09",15,544191,"Unreliable"
"2009","2009","Nebraska","31","Intentional self-harm","X60-X84",66,932264,7.1
"2009","2009","Nebraska","31","Assault","X85-Y09",13,932264,"Unreliable"
"2009","2009","Nevada","32","Intentional self-harm","X60-X84",228,1383490,16.5
"2009","2009","Nevada","32","Assault","X85-Y09",44,1383490,3.2
"2009","2009","New Hampshire","33","Intentional self-harm","X60-X84",59,758283,7.8
"2009","2009","New Jersey","34","Intentional self-harm","X60-X84",141,4821846,2.9
"2009","2009","New Jersey","34","Assault","X85-Y09",54,4821846,1.1
"2009","2009","New Mexico","35","Intentional self-harm","X60-X84",132,1056862,12.5
"2009","2009","New Mexico","35","Assault","X85-Y09",34,1056862,3.2
"2009","2009","New York","36","Intentional self-harm","X60-X84",333,10360220,3.2
"2009","2009","New York","36","Assault","X85-Y09",134,10360220,1.3
"2009","2009","North Carolina","37","Other external causes of accidental injury","W00-X59",12,5009251,"Unreliable"
"2009","2009","North Carolina","37","Intentional self-harm","X60-X84",534,5009251,10.7
"2009","2009","North Carolina","37","Assault","X85-Y09",158,5009251,3.2
"2009","2009","North Dakota","38","Intentional self-harm","X60-X84",27,348059,7.8
"2009","2009","Ohio","39","Other external causes of accidental injury","W00-X59",12,6272169,"Unreliable"
"2009","2009","Ohio","39","Intentional self-harm","X60-X84",454,6272169,7.2
"2009","2009","Ohio","39","Assault","X85-Y09",124,6272169,2
"2009","2009","Oklahoma","40","Other external causes of accidental injury","W00-X59",11,1916794,"Unreliable"
"2009","2009","Oklahoma","40","Intentional self-harm","X60-X84",267,1916794,13.9
"2009","2009","Oklahoma","40","Assault","X85-Y09",57,1916794,3
"2009","2009","Oregon","41","Intentional self-harm","X60-X84",268,2062466,13
"2009","2009","Oregon","41","Assault","X85-Y09",30,2062466,1.5
"2009","2009","Pennsylvania","42","Other external causes of accidental injury","W00-X59",12,7110733,"Unreliable"
"2009","2009","Pennsylvania","42","Intentional self-harm","X60-X84",654,7110733,9.2
"2009","2009","Pennsylvania","42","Assault","X85-Y09",143,7110733,2
"2009","2009","Rhode Island","44","Intentional self-harm","X60-X84",30,580731,5.2
"2009","2009","South Carolina","45","Intentional self-harm","X60-X84",275,2451009,11.2
"2009","2009","South Carolina","45","Assault","X85-Y09",79,2451009,3.2
"2009","2009","South Dakota","46","Intentional self-harm","X60-X84",37,420874,8.8
"2009","2009","Tennessee","47","Other external causes of accidental injury","W00-X59",20,3387919,0.6
"2009","2009","Tennessee","47","Intentional self-harm","X60-X84",436,3387919,12.9
"2009","2009","Tennessee","47","Assault","X85-Y09",147,3387919,4.3
"2009","2009","Texas","48","Other external causes of accidental injury","W00-X59",22,11894225,0.2
"2009","2009","Texas","48","Intentional self-harm","X60-X84",1174,11894225,9.9
"2009","2009","Texas","48","Assault","X85-Y09",372,11894225,3.1
"2009","2009","Utah","49","Intentional self-harm","X60-X84",140,1105548,12.7
"2009","2009","Utah","49","Assault","X85-Y09",15,1105548,"Unreliable"
"2009","2009","Vermont","50","Intentional self-harm","X60-X84",47,360364,13
"2009","2009","Virginia","51","Intentional self-harm","X60-X84",403,4208570,9.6
"2009","2009","Virginia","51","Assault","X85-Y09",92,4208570,2.2
"2009","2009","Washington","53","Intentional self-harm","X60-X84",360,3517648,10.2
"2009","2009","Washington","53","Assault","X85-Y09",45,3517648,1.3
"2009","2009","West Virginia","54","Other external causes of accidental injury","W00-X59",14,1069580,"Unreliable"
"2009","2009","West Virginia","54","Intentional self-harm","X60-X84",124,1069580,11.6
"2009","2009","West Virginia","54","Assault","X85-Y09",30,1069580,2.8
"2009","2009","Wisconsin","55","Intentional self-harm","X60-X84",267,3059371,8.7
"2009","2009","Wisconsin","55","Assault","X85-Y09",40,3059371,1.3
"2009","2009","Wyoming","56","Intentional self-harm","X60-X84",58,291241,19.9
"2010","2010","Alabama","01","Other external causes of accidental injury","W00-X59",17,2559180,"Unreliable"
"2010","2010","Alabama","01","Intentional self-harm","X60-X84",336,2559180,13.1
"2010","2010","Alabama","01","Assault","X85-Y09",113,2559180,4.4
"2010","2010","Alaska","02","Intentional self-harm","X60-X84",58,344847,16.8
"2010","2010","Alaska","02","Assault","X85-Y09",13,344847,"Unreliable"
"2010","2010","Arizona","04","Intentional self-harm","X60-X84",469,3273099,14.3
"2010","2010","Arizona","04","Assault","X85-Y09",102,3273099,3.1
"2010","2010","Arkansas","05","Intentional self-harm","X60-X84",197,1544446,12.8
"2010","2010","Arkansas","05","Assault","X85-Y09",64,1544446,4.1
"2010","2010","California","06","Intentional self-harm","X60-X84",1198,18718088,6.4
"2010","2010","California","06","Assault","X85-Y09",357,18718088,1.9
"2010","2010","Colorado","08","Intentional self-harm","X60-X84",300,2589611,11.6
"2010","2010","Colorado","08","Assault","X85-Y09",43,2589611,1.7
"2010","2010","Connecticut","09","Intentional self-harm","X60-X84",89,2010046,4.4
"2010","2010","Connecticut","09","Assault","X85-Y09",26,2010046,1.3
"2010","2010","Delaware","10","Intentional self-harm","X60-X84",32,489847,6.5
"2010","2010","Delaware","10","Assault","X85-Y09",12,489847,"Unreliable"
"2010","2010","District of Columbia","11","Intentional self-harm","X60-X84",11,289148,"Unreliable"
"2010","2010","District of Columbia","11","Assault","X85-Y09",18,289148,"Unreliable"
"2010","2010","Florida","12","Intentional self-harm","X60-X84",1207,10770017,11.2
"2010","2010","Florida","12","Assault","X85-Y09",297,10770017,2.8
"2010","2010","Georgia","13","Other external causes of accidental injury","W00-X59",24,4890384,0.5
"2010","2010","Georgia","13","Intentional self-harm","X60-X84",538,4890384,11
"2010","2010","Georgia","13","Assault","X85-Y09",159,4890384,3.3
"2010","2010","Hawaii","15","Intentional self-harm","X60-X84",29,740838,3.9
"2010","2010","Idaho","16","Intentional self-harm","X60-X84",135,775127,17.4
"2010","2010","Illinois","17","Other external causes of accidental injury","W00-X59",12,6679189,"Unreliable"
"2010","2010","Illinois","17","Intentional self-harm","X60-X84",341,6679189,5.1
"2010","2010","Illinois","17","Assault","X85-Y09",118,6679189,1.8
"2010","2010","Indiana","18","Intentional self-harm","X60-X84",351,3397849,10.3
"2010","2010","Indiana","18","Assault","X85-Y09",79,3397849,2.3
"2010","2010","Iowa","19","Intentional self-harm","X60-X84",132,1629912,8.1
"2010","2010","Iowa","19","Assault","X85-Y09",17,1629912,"Unreliable"
"2010","2010","Kansas","20","Intentional self-harm","X60-X84",148,1460300,10.1
"2010","2010","Kansas","20","Assault","X85-Y09",25,1460300,1.7
"2010","2010","Kentucky","21","Intentional self-harm","X60-X84",319,2336979,13.7
"2010","2010","Kentucky","21","Assault","X85-Y09",65,2336979,2.8
"2010","2010","Louisiana","22","Other external causes of accidental injury","W00-X59",25,2312393,1.1
"2010","2010","Louisiana","22","Intentional self-harm","X60-X84",275,2312393,11.9
"2010","2010","Louisiana","22","Assault","X85-Y09",136,2312393,5.9
"2010","2010","Maine","23","Intentional self-harm","X60-X84",73,793132,9.2
"2010","2010","Maryland","24","Intentional self-harm","X60-X84",170,3101186,5.5
"2010","2010","Maryland","24","Assault","X85-Y09",80,3101186,2.6
"2010","2010","Massachusetts","25","Intentional self-harm","X60-X84",104,3605677,2.9
"2010","2010","Massachusetts","25","Assault","X85-Y09",21,3605677,0.6
"2010","2010","Michigan","26","Intentional self-harm","X60-X84",445,5401534,8.2
"2010","2010","Michigan","26","Assault","X85-Y09",148,5401534,2.7
"2010","2010","Minnesota","27","Intentional self-harm","X60-X84",201,2801477,7.2
"2010","2010","Minnesota","27","Assault","X85-Y09",17,2801477,"Unreliable"
"2010","2010","Mississippi","28","Intentional self-harm","X60-X84",195,1519655,12.8
"2010","2010","Mississippi","28","Assault","X85-Y09",75,1519655,4.9
"2010","2010","Missouri","29","Intentional self-harm","X60-X84",367,3198760,11.5
"2010","2010","Missouri","29","Assault","X85-Y09",106,3198760,3.3
"2010","2010","Montana","30","Intentional self-harm","X60-X84",98,548377,17.9
"2010","2010","Montana","30","Assault","X85-Y09",12,548377,"Unreliable"
"2010","2010","Nebraska","31","Intentional self-harm","X60-X84",84,939417,8.9
"2010","2010","Nebraska","31","Assault","X85-Y09",10,939417,"Unreliable"
"2010","2010","Nevada","32","Intentional self-harm","X60-X84",231,1399428,16.5
"2010","2010","Nevada","32","Assault","X85-Y09",41,1399428,2.9
"2010","2010","New Hampshire","33","Intentional self-harm","X60-X84",78,761650,10.2
"2010","2010","New Jersey","34","Intentional self-harm","X60-X84",160,4849651,3.3
"2010","2010","New Jersey","34","Assault","X85-Y09",53,4849651,1.1
"2010","2010","New Mexico","35","Intentional self-harm","X60-X84",143,1069723,13.4
