"Year","Year Code","State","State Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Deaths","Population","Crude Rate"
"2006","2006","Pennsylvania","42","Assault","X85-Y09",442,5512177,8
"2006","2006","Rhode Island","44","Assault","X85-Y09",16,483011,"Unreliable"
"2006","2006","South Carolina","45","Intentional self-harm","X60-X84",68,2055753,3.3
"2006","2006","South Carolina","45","Assault","X85-Y09",183,2055753,8.9
"2006","2006","South Dakota","46","Intentional self-harm","X60-X84",20,374673,5.3
"2006","2006","Tennessee","47","Other external causes of accidental injury","W00-X59",15,2852277,"Unreliable"
"2006","2006","Tennessee","47","Intentional self-harm","X60-X84",130,2852277,4.6
"2006","2006","Tennessee","47","Assault","X85-Y09",193,2852277,6.8
"2006","2006","Texas","48","Other external causes of accidental injury","W00-X59",27,12272524,0.2
"2006","2006","Texas","48","Intentional self-harm","X60-X84",348,12272524,2.8
"2006","2006","Texas","48","Assault","X85-Y09",680,12272524,5.5
"2006","2006","Utah","49","Intentional self-harm","X60-X84",69,1508123,4.6
"2006","2006","Utah","49","Assault","X85-Y09",14,1508123,"Unreliable"
"2006","2006","Virginia","51","Intentional self-harm","X60-X84",106,3631855,2.9
"2006","2006","Virginia","51","Assault","X85-Y09",179,3631855,4.9
"2006","2006","Washington","53","Intentional self-harm","X60-X84",105,3021860,3.5
"2006","2006","Washington","53","Assault","X85-Y09",78,3021860,2.6
"2006","2006","West Virginia","54","Intentional self-harm","X60-X84",31,780518,4
"2006","2006","West Virginia","54","Assault","X85-Y09",30,780518,3.8
"2006","2006","Wisconsin","55","Intentional self-harm","X60-X84",66,2591494,2.5
"2006","2006","Wisconsin","55","Assault","X85-Y09",81,2591494,3.1
"2006","2006","Wyoming","56","Intentional self-harm","X60-X84",19,246971,"Unreliable"
"2007","2007","Alabama","01","Other external causes of accidental injury","W00-X59",10,2188944,"Unreliable"
"2007","2007","Alabama","01","Intentional self-harm","X60-X84",104,2188944,4.8
"2007","2007","Alabama","01","Assault","X85-Y09",239,2188944,10.9
"2007","2007","Alaska","02","Intentional self-harm","X60-X84",37,350885,10.5
"2007","2007","Alaska","02","Assault","X85-Y09",14,350885,"Unreliable"
"2007","2007","Arizona","04","Other external causes of accidental injury","W00-X59",10,3064992,"Unreliable"
"2007","2007","Arizona","04","Intentional self-harm","X60-X84",177,3064992,5.8
"2007","2007","Arizona","04","Assault","X85-Y09",253,3064992,8.3
"2007","2007","Arkansas","05","Intentional self-harm","X60-X84",60,1346422,4.5
"2007","2007","Arkansas","05","Assault","X85-Y09",92,1346422,6.8
"2007","2007","California","06","Other external causes of accidental injury","W00-X59",23,18258305,0.1
"2007","2007","California","06","Intentional self-harm","X60-X84",293,18258305,1.6
"2007","2007","California","06","Assault","X85-Y09",1268,18258305,6.9
"2007","2007","Colorado","08","Intentional self-harm","X60-X84",100,2350172,4.3
"2007","2007","Colorado","08","Assault","X85-Y09",58,2350172,2.5
"2007","2007","Connecticut","09","Intentional self-harm","X60-X84",11,1551323,"Unreliable"
"2007","2007","Connecticut","09","Assault","X85-Y09",41,1551323,2.6
"2007","2007","Delaware","10","Assault","X85-Y09",21,400275,5.2
"2007","2007","District of Columbia","11","Assault","X85-Y09",104,290530,35.8
"2007","2007","Florida","12","Intentional self-harm","X60-X84",250,7956390,3.1
"2007","2007","Florida","12","Assault","X85-Y09",587,7956390,7.4
"2007","2007","Georgia","13","Other external causes of accidental injury","W00-X59",16,4705616,"Unreliable"
"2007","2007","Georgia","13","Intentional self-harm","X60-X84",145,4705616,3.1
"2007","2007","Georgia","13","Assault","X85-Y09",353,4705616,7.5
"2007","2007","Idaho","16","Intentional self-harm","X60-X84",48,767737,6.3
"2007","2007","Idaho","16","Assault","X85-Y09",16,767737,"Unreliable"
"2007","2007","Illinois","17","Other external causes of accidental injury","W00-X59",10,6154111,"Unreliable"
"2007","2007","Illinois","17","Intentional self-harm","X60-X84",106,6154111,1.7
"2007","2007","Illinois","17","Assault","X85-Y09",470,6154111,7.6
"2007","2007","Indiana","18","Intentional self-harm","X60-X84",106,3063324,3.5
"2007","2007","Indiana","18","Assault","X85-Y09",173,3063324,5.6
"2007","2007","Iowa","19","Intentional self-harm","X60-X84",29,1391864,2.1
"2007","2007","Kansas","20","Intentional self-harm","X60-X84",66,1353051,4.9
"2007","2007","Kansas","20","Assault","X85-Y09",57,1353051,4.2
"2007","2007","Kentucky","21","Intentional self-harm","X60-X84",116,1982035,5.9
"2007","2007","Kentucky","21","Assault","X85-Y09",79,1982035,4
"2007","2007","Louisiana","22","Other external causes of accidental injury","W00-X59",18,2139073,"Unreliable"
"2007","2007","Louisiana","22","Intentional self-harm","X60-X84",112,2139073,5.2
"2007","2007","Louisiana","22","Assault","X85-Y09",331,2139073,15.5
"2007","2007","Maine","23","Intentional self-harm","X60-X84",21,546239,3.8
"2007","2007","Maryland","24","Intentional self-harm","X60-X84",59,2631347,2.2
"2007","2007","Maryland","24","Assault","X85-Y09",333,2631347,12.7
"2007","2007","Massachusetts","25","Intentional self-harm","X60-X84",23,2903404,0.8
"2007","2007","Massachusetts","25","Assault","X85-Y09",91,2903404,3.1
"2007","2007","Michigan","26","Intentional self-harm","X60-X84",127,4635358,2.7
"2007","2007","Michigan","26","Assault","X85-Y09",348,4635358,7.5
"2007","2007","Minnesota","27","Intentional self-harm","X60-X84",80,2475920,3.2
"2007","2007","Minnesota","27","Assault","X85-Y09",49,2475920,2
"2007","2007","Mississippi","28","Other external causes of accidental injury","W00-X59",19,1443392,"Unreliable"
"2007","2007","Mississippi","28","Intentional self-harm","X60-X84",82,1443392,5.7
"2007","2007","Mississippi","28","Assault","X85-Y09",136,1443392,9.4
"2007","2007","Missouri","29","Intentional self-harm","X60-X84",106,2760600,3.8
"2007","2007","Missouri","29","Assault","X85-Y09",171,2760600,6.2
"2007","2007","Montana","30","Intentional self-harm","X60-X84",27,432469,6.2
"2007","2007","Nebraska","31","Intentional self-harm","X60-X84",25,865558,2.9
"2007","2007","Nebraska","31","Assault","X85-Y09",24,865558,2.8
"2007","2007","Nevada","32","Intentional self-harm","X60-X84",54,1270609,4.2
"2007","2007","Nevada","32","Assault","X85-Y09",95,1270609,7.5
"2007","2007","New Jersey","34","Intentional self-harm","X60-X84",35,3918168,0.9
"2007","2007","New Jersey","34","Assault","X85-Y09",218,3918168,5.6
"2007","2007","New Mexico","35","Intentional self-harm","X60-X84",57,963380,5.9
"2007","2007","New Mexico","35","Assault","X85-Y09",47,963380,4.9
"2007","2007","New York","36","Intentional self-harm","X60-X84",94,8874691,1.1
"2007","2007","New York","36","Assault","X85-Y09",377,8874691,4.2
"2007","2007","North Carolina","37","Other external causes of accidental injury","W00-X59",21,4304551,0.5
"2007","2007","North Carolina","37","Intentional self-harm","X60-X84",141,4304551,3.3
"2007","2007","North Carolina","37","Assault","X85-Y09",297,4304551,6.9
"2007","2007","North Dakota","38","Intentional self-harm","X60-X84",22,310037,7.1
"2007","2007","Ohio","39","Intentional self-harm","X60-X84",168,5286114,3.2
"2007","2007","Ohio","39","Assault","X85-Y09",284,5286114,5.4
"2007","2007","Oklahoma","40","Intentional self-harm","X60-X84",76,1758616,4.3
"2007","2007","Oklahoma","40","Assault","X85-Y09",93,1758616,5.3
"2007","2007","Oregon","41","Intentional self-harm","X60-X84",75,1714382,4.4
"2007","2007","Oregon","41","Assault","X85-Y09",23,1714382,1.3
"2007","2007","Pennsylvania","42","Other external causes of accidental injury","W00-X59",15,5518970,"Unreliable"
"2007","2007","Pennsylvania","42","Intentional self-harm","X60-X84",162,5518970,2.9
"2007","2007","Pennsylvania","42","Assault","X85-Y09",386,5518970,7
"2007","2007","South Carolina","45","Intentional self-harm","X60-X84",73,2085838,3.5
"2007","2007","South Carolina","45","Assault","X85-Y09",172,2085838,8.2
"2007","2007","South Dakota","46","Intentional self-harm","X60-X84",16,378215,"Unreliable"
"2007","2007","Tennessee","47","Intentional self-harm","X60-X84",120,2882053,4.2
"2007","2007","Tennessee","47","Assault","X85-Y09",220,2882053,7.6
"2007","2007","Texas","48","Other external causes of accidental injury","W00-X59",43,12468979,0.3
"2007","2007","Texas","48","Intentional self-harm","X60-X84",396,12468979,3.2
"2007","2007","Texas","48","Assault","X85-Y09",675,12468979,5.4
"2007","2007","Utah","49","Intentional self-harm","X60-X84",63,1549804,4.1
"2007","2007","Utah","49","Assault","X85-Y09",29,1549804,1.9
"2007","2007","Vermont","50","Intentional self-harm","X60-X84",11,266836,"Unreliable"
"2007","2007","Virginia","51","Intentional self-harm","X60-X84",103,3654052,2.8
"2007","2007","Virginia","51","Assault","X85-Y09",200,3654052,5.5
"2007","2007","Washington","53","Intentional self-harm","X60-X84",99,3050910,3.2
"2007","2007","Washington","53","Assault","X85-Y09",80,3050910,2.6
"2007","2007","West Virginia","54","Intentional self-harm","X60-X84",48,778138,6.2
"2007","2007","West Virginia","54","Assault","X85-Y09",25,778138,3.2
"2007","2007","Wisconsin","55","Intentional self-harm","X60-X84",88,2595793,3.4
"2007","2007","Wisconsin","55","Assault","X85-Y09",102,2595793,3.9
"2007","2007","Wyoming","56","Intentional self-harm","X60-X84",23,253805,9.1
"2008","2008","Alabama","01","Other external causes of accidental injury","W00-X59",20,2204134,0.9
"2008","2008","Alabama","01","Intentional self-harm","X60-X84",113,2204134,5.1
"2008","2008","Alabama","01","Assault","X85-Y09",218,2204134,9.9
"2008","2008","Alaska","02","Intentional self-harm","X60-X84",47,353708,13.3
"2008","2008","Arizona","04","Intentional self-harm","X60-X84",131,3108760,4.2
"2008","2008","Arizona","04","Assault","X85-Y09",214,3108760,6.9
"2008","2008","Arkansas","05","Intentional self-harm","X60-X84",79,1355500,5.8
"2008","2008","Arkansas","05","Assault","X85-Y09",78,1355500,5.8
"2008","2008","California","06","Other external causes of accidental injury","W00-X59",21,18361271,0.1
"2008","2008","California","06","Intentional self-harm","X60-X84",280,18361271,1.5
"2008","2008","California","06","Assault","X85-Y09",1143,18361271,6.2
"2008","2008","Colorado","08","Intentional self-harm","X60-X84",92,2385437,3.9
"2008","2008","Colorado","08","Assault","X85-Y09",65,2385437,2.7
"2008","2008","Connecticut","09","Intentional self-harm","X60-X84",18,1556085,"Unreliable"
"2008","2008","Connecticut","09","Assault","X85-Y09",71,1556085,4.6
"2008","2008","Delaware","10","Intentional self-harm","X60-X84",11,404083,"Unreliable"
"2008","2008","Delaware","10","Assault","X85-Y09",39,404083,9.7
"2008","2008","District of Columbia","11","Assault","X85-Y09",93,296113,31.4
"2008","2008","Florida","12","Other external causes of accidental injury","W00-X59",14,7986027,"Unreliable"
"2008","2008","Florida","12","Intentional self-harm","X60-X84",268,7986027,3.4
"2008","2008","Florida","12","Assault","X85-Y09",587,7986027,7.4
"2008","2008","Georgia","13","Other external causes of accidental injury","W00-X59",10,4758560,"Unreliable"
"2008","2008","Georgia","13","Intentional self-harm","X60-X84",169,4758560,3.6
"2008","2008","Georgia","13","Assault","X85-Y09",327,4758560,6.9
"2008","2008","Idaho","16","Intentional self-harm","X60-X84",39,781684,5
"2008","2008","Illinois","17","Intentional self-harm","X60-X84",94,6156638,1.5
"2008","2008","Illinois","17","Assault","X85-Y09",485,6156638,7.9
"2008","2008","Indiana","18","Intentional self-harm","X60-X84",100,3076185,3.3
"2008","2008","Indiana","18","Assault","X85-Y09",174,3076185,5.7
"2008","2008","Iowa","19","Intentional self-harm","X60-X84",51,1401593,3.6
"2008","2008","Iowa","19","Assault","X85-Y09",22,1401593,1.6
"2008","2008","Kansas","20","Intentional self-harm","X60-X84",56,1367893,4.1
"2008","2008","Kansas","20","Assault","X85-Y09",52,1367893,3.8
"2008","2008","Kentucky","21","Intentional self-harm","X60-X84",79,1988482,4
"2008","2008","Kentucky","21","Assault","X85-Y09",82,1988482,4.1
"2008","2008","Louisiana","22","Other external causes of accidental injury","W00-X59",17,2170633,"Unreliable"
"2008","2008","Louisiana","22","Intentional self-harm","X60-X84",116,2170633,5.3
"2008","2008","Louisiana","22","Assault","X85-Y09",310,2170633,14.3
"2008","2008","Maine","23","Intentional self-harm","X60-X84",19,543392,"Unreliable"
"2008","2008","Maryland","24","Intentional self-harm","X60-X84",55,2638480,2.1
"2008","2008","Maryland","24","Assault","X85-Y09",276,2638480,10.5
"2008","2008","Massachusetts","25","Intentional self-harm","X60-X84",24,2914503,0.8
"2008","2008","Massachusetts","25","Assault","X85-Y09",81,2914503,2.8
"2008","2008","Michigan","26","Intentional self-harm","X60-X84",137,4569782,3
"2008","2008","Michigan","26","Assault","X85-Y09",323,4569782,7.1
"2008","2008","Minnesota","27","Intentional self-harm","X60-X84",78,2490279,3.1
"2008","2008","Minnesota","27","Assault","X85-Y09",51,2490279,2
"2008","2008","Mississippi","28","Other external causes of accidental injury","W00-X59",12,1447534,"Unreliable"
"2008","2008","Mississippi","28","Intentional self-harm","X60-X84",77,1447534,5.3
"2008","2008","Mississippi","28","Assault","X85-Y09",160,1447534,11.1
"2008","2008","Missouri","29","Other external causes of accidental injury","W00-X59",14,2770575,"Unreliable"
"2008","2008","Missouri","29","Intentional self-harm","X60-X84",115,2770575,4.2
"2008","2008","Missouri","29","Assault","X85-Y09",228,2770575,8.2
"2008","2008","Montana","30","Intentional self-harm","X60-X84",51,437331,11.7
"2008","2008","Nebraska","31","Intentional self-harm","X60-X84",30,872255,3.4
"2008","2008","Nebraska","31","Assault","X85-Y09",38,872255,4.4
"2008","2008","Nevada","32","Intentional self-harm","X60-X84",61,1293800,4.7
"2008","2008","Nevada","32","Assault","X85-Y09",65,1293800,5
"2008","2008","New Hampshire","33","Intentional self-harm","X60-X84",17,562535,"Unreliable"
"2008","2008","New Jersey","34","Intentional self-harm","X60-X84",28,3924161,0.7
"2008","2008","New Jersey","34","Assault","X85-Y09",193,3924161,4.9
"2008","2008","New Mexico","35","Intentional self-harm","X60-X84",55,969380,5.7
"2008","2008","New Mexico","35","Assault","X85-Y09",55,969380,5.7
"2008","2008","New York","36","Intentional self-harm","X60-X84",99,8907478,1.1
"2008","2008","New York","36","Assault","X85-Y09",369,8907478,4.1
"2008","2008","North Carolina","37","Intentional self-harm","X60-X84",171,4386619,3.9
"2008","2008","North Carolina","37","Assault","X85-Y09",294,4386619,6.7
"2008","2008","North Dakota","38","Intentional self-harm","X60-X84",14,312428,"Unreliable"
"2008","2008","Ohio","39","Intentional self-harm","X60-X84",178,5270418,3.4
"2008","2008","Ohio","39","Assault","X85-Y09",269,5270418,5.1
"2008","2008","Oklahoma","40","Intentional self-harm","X60-X84",94,1773796,5.3
"2008","2008","Oklahoma","40","Assault","X85-Y09",92,1773796,5.2
"2008","2008","Oregon","41","Intentional self-harm","X60-X84",69,1732363,4
"2008","2008","Oregon","41","Assault","X85-Y09",29,1732363,1.7
"2008","2008","Pennsylvania","42","Other external causes of accidental injury","W00-X59",10,5533813,"Unreliable"
"2008","2008","Pennsylvania","42","Intentional self-harm","X60-X84",171,5533813,3.1
"2008","2008","Pennsylvania","42","Assault","X85-Y09",364,5533813,6.6
"2008","2008","Rhode Island","44","Assault","X85-Y09",13,475396,"Unreliable"
"2008","2008","South Carolina","45","Intentional self-harm","X60-X84",86,2117255,4.1
"2008","2008","South Carolina","45","Assault","X85-Y09",157,2117255,7.4
"2008","2008","South Dakota","46","Intentional self-harm","X60-X84",26,381585,6.8
"2008","2008","Tennessee","47","Intentional self-harm","X60-X84",133,2899811,4.6
"2008","2008","Tennessee","47","Assault","X85-Y09",207,2899811,7.1
"2008","2008","Texas","48","Other external causes of accidental injury","W00-X59",23,12683347,0.2
"2008","2008","Texas","48","Intentional self-harm","X60-X84",406,12683347,3.2
"2008","2008","Texas","48","Assault","X85-Y09",655,12683347,5.2
"2008","2008","Utah","49","Intentional self-harm","X60-X84",76,1586203,4.8
"2008","2008","Utah","49","Assault","X85-Y09",12,1586203,"Unreliable"
"2008","2008","Vermont","50","Intentional self-harm","X60-X84",11,265458,"Unreliable"
"2008","2008","Virginia","51","Intentional self-harm","X60-X84",137,3682137,3.7
"2008","2008","Virginia","51","Assault","X85-Y09",171,3682137,4.6
"2008","2008","Washington","53","Intentional self-harm","X60-X84",111,3101732,3.6
"2008","2008","Washington","53","Assault","X85-Y09",83,3101732,2.7
"2008","2008","West Virginia","54","Other external causes of accidental injury","W00-X59",10,776911,"Unreliable"
"2008","2008","West Virginia","54","Intentional self-harm","X60-X84",33,776911,4.2
"2008","2008","West Virginia","54","Assault","X85-Y09",16,776911,"Unreliable"
"2008","2008","Wisconsin","55","Intentional self-harm","X60-X84",80,2602976,3.1
"2008","2008","Wisconsin","55","Assault","X85-Y09",55,2602976,2.1
"2008","2008","Wyoming","56","Intentional self-harm","X60-X84",21,259930,8.1
"2009","2009","Alabama","01","Other external causes of accidental injury","W00-X59",15,2216627,"Unreliable"
"2009","2009","Alabama","01","Intentional self-harm","X60-X84",106,2216627,4.8
"2009","2009","Alabama","01","Assault","X85-Y09",179,2216627,8.1
"2009","2009","Alaska","02","Intentional self-harm","X60-X84",40,357938,11.2
"2009","2009","Alaska","02","Assault","X85-Y09",11,357938,"Unreliable"
"2009","2009","Arizona","04","Intentional self-harm","X60-X84",139,3116075,4.5
"2009","2009","Arizona","04","Assault","X85-Y09",133,3116075,4.3
"2009","2009","Arkansas","05","Intentional self-harm","X60-X84",80,1363972,5.9
"2009","2009","Arkansas","05","Assault","X85-Y09",93,1363972,6.8
"2009","2009","California","06","Other external causes of accidental injury","W00-X59",22,18456405,0.1
"2009","2009","California","06","Intentional self-harm","X60-X84",306,18456405,1.7
"2009","2009","California","06","Assault","X85-Y09",1063,18456405,5.8
"2009","2009","Colorado","08","Intentional self-harm","X60-X84",121,2417770,5
"2009","2009","Colorado","08","Assault","X85-Y09",59,2417770,2.4
"2009","2009","Connecticut","09","Intentional self-harm","X60-X84",20,1561297,1.3
"2009","2009","Connecticut","09","Assault","X85-Y09",56,1561297,3.6
"2009","2009","Delaware","10","Assault","X85-Y09",28,406696,6.9
"2009","2009","District of Columbia","11","Assault","X85-Y09",81,305267,26.5
"2009","2009","Florida","12","Intentional self-harm","X60-X84",273,7997020,3.4
"2009","2009","Florida","12","Assault","X85-Y09",521,7997020,6.5
"2009","2009","Georgia","13","Other external causes of accidental injury","W00-X59",13,4791665,"Unreliable"
"2009","2009","Georgia","13","Intentional self-harm","X60-X84",181,4791665,3.8
"2009","2009","Georgia","13","Assault","X85-Y09",275,4791665,5.7
"2009","2009","Idaho","16","Intentional self-harm","X60-X84",39,788976,4.9
"2009","2009","Illinois","17","Other external causes of accidental injury","W00-X59",10,6157881,"Unreliable"
"2009","2009","Illinois","17","Intentional self-harm","X60-X84",103,6157881,1.7
"2009","2009","Illinois","17","Assault","X85-Y09",476,6157881,7.7
"2009","2009","Indiana","18","Other external causes of accidental injury","W00-X59",11,3083698,"Unreliable"
"2009","2009","Indiana","18","Intentional self-harm","X60-X84",107,3083698,3.5
"2009","2009","Indiana","18","Assault","X85-Y09",159,3083698,5.2
"2009","2009","Iowa","19","Intentional self-harm","X60-X84",39,1410821,2.8
"2009","2009","Kansas","20","Intentional self-harm","X60-X84",62,1381703,4.5
"2009","2009","Kansas","20","Assault","X85-Y09",64,1381703,4.6
"2009","2009","Kentucky","21","Intentional self-harm","X60-X84",107,1997034,5.4
"2009","2009","Kentucky","21","Assault","X85-Y09",72,1997034,3.6
"2009","2009","Louisiana","22","Other external causes of accidental injury","W00-X59",15,2200917,"Unreliable"
"2009","2009","Louisiana","22","Intentional self-harm","X60-X84",93,2200917,4.2
"2009","2009","Louisiana","22","Assault","X85-Y09",304,2200917,13.8
"2009","2009","Maine","23","Intentional self-harm","X60-X84",11,539202,"Unreliable"
"2009","2009","Maryland","24","Intentional self-harm","X60-X84",69,2655895,2.6
"2009","2009","Maryland","24","Assault","X85-Y09",211,2655895,7.9
"2009","2009","Massachusetts","25","Intentional self-harm","X60-X84",13,2934433,"Unreliable"
"2009","2009","Massachusetts","25","Assault","X85-Y09",86,2934433,2.9
"2009","2009","Michigan","26","Intentional self-harm","X60-X84",128,4513525,2.8
"2009","2009","Michigan","26","Assault","X85-Y09",310,4513525,6.9
"2009","2009","Minnesota","27","Intentional self-harm","X60-X84",71,2499777,2.8
"2009","2009","Minnesota","27","Assault","X85-Y09",27,2499777,1.1
"2009","2009","Mississippi","28","Other external causes of accidental injury","W00-X59",10,1448866,"Unreliable"
"2009","2009","Mississippi","28","Intentional self-harm","X60-X84",56,1448866,3.9
"2009","2009","Mississippi","28","Assault","X85-Y09",117,1448866,8.1
"2009","2009","Missouri","29","Intentional self-harm","X60-X84",122,2782908,4.4
"2009","2009","Missouri","29","Assault","X85-Y09",233,2782908,8.4
"2009","2009","Montana","30","Intentional self-harm","X60-X84",34,439791,7.7
"2009","2009","Nebraska","31","Intentional self-harm","X60-X84",27,880419,3.1
"2009","2009","Nebraska","31","Assault","X85-Y09",18,880419,"Unreliable"
"2009","2009","Nevada","32","Intentional self-harm","X60-X84",67,1301175,5.1
"2009","2009","Nevada","32","Assault","X85-Y09",53,1301175,4.1
"2009","2009","New Hampshire","33","Intentional self-harm","X60-X84",23,557819,4.1
"2009","2009","New Jersey","34","Intentional self-harm","X60-X84",32,3933756,0.8
"2009","2009","New Jersey","34","Assault","X85-Y09",175,3933756,4.4
"2009","2009","New Mexico","35","Intentional self-harm","X60-X84",60,979940,6.1
"2009","2009","New Mexico","35","Assault","X85-Y09",57,979940,5.8
"2009","2009","New York","36","Intentional self-harm","X60-X84",88,8946846,1
"2009","2009","New York","36","Assault","X85-Y09",371,8946846,4.1
"2009","2009","North Carolina","37","Intentional self-harm","X60-X84",144,4440315,3.2
"2009","2009","North Carolina","37","Assault","X85-Y09",249,4440315,5.6
"2009","2009","North Dakota","38","Intentional self-harm","X60-X84",23,316909,7.3
"2009","2009","Ohio","39","Intentional self-harm","X60-X84",136,5256727,2.6
"2009","2009","Ohio","39","Assault","X85-Y09",242,5256727,4.6
"2009","2009","Oklahoma","40","Intentional self-harm","X60-X84",96,1800778,5.3
"2009","2009","Oklahoma","40","Assault","X85-Y09",91,1800778,5.1
"2009","2009","Oregon","41","Intentional self-harm","X60-X84",77,1746134,4.4
"2009","2009","Oregon","41","Assault","X85-Y09",25,1746134,1.4
"2009","2009","Pennsylvania","42","Other external causes of accidental injury","W00-X59",11,5556125,"Unreliable"
"2009","2009","Pennsylvania","42","Intentional self-harm","X60-X84",171,5556125,3.1
"2009","2009","Pennsylvania","42","Assault","X85-Y09",340,5556125,6.1
"2009","2009","Rhode Island","44","Intentional self-harm","X60-X84",10,472915,"Unreliable"
"2009","2009","Rhode Island","44","Assault","X85-Y09",14,472915,"Unreliable"
"2009","2009","South Carolina","45","Other external causes of accidental injury","W00-X59",10,2138863,"Unreliable"
"2009","2009","South Carolina","45","Intentional self-harm","X60-X84",102,2138863,4.8
"2009","2009","South Carolina","45","Assault","X85-Y09",156,2138863,7.3
"2009","2009","South Dakota","46","Intentional self-harm","X60-X84",24,386193,6.2
"2009","2009","Tennessee","47","Intentional self-harm","X60-X84",138,2918100,4.7
"2009","2009","Tennessee","47","Assault","X85-Y09",200,2918100,6.9
"2009","2009","Texas","48","Other external causes of accidental injury","W00-X59",33,12907536,0.3
"2009","2009","Texas","48","Intentional self-harm","X60-X84",409,12907536,3.2
"2009","2009","Texas","48","Assault","X85-Y09",631,12907536,4.9
"2009","2009","Utah","49","Intentional self-harm","X60-X84",77,1617873,4.8
"2009","2009","Utah","49","Assault","X85-Y09",15,1617873,"Unreliable"
"2009","2009","Vermont","50","Intentional self-harm","X60-X84",12,264453,"Unreliable"
"2009","2009","Virginia","51","Intentional self-harm","X60-X84",124,3717367,3.3
"2009","2009","Virginia","51","Assault","X85-Y09",180,3717367,4.8
"2009","2009","Washington","53","Intentional self-harm","X60-X84",110,3149778,3.5
"2009","2009","Washington","53","Assault","X85-Y09",73,3149778,2.3
"2009","2009","West Virginia","54","Intentional self-harm","X60-X84",54,778195,6.9
"2009","2009","West Virginia","54","Assault","X85-Y09",27,778195,3.5
"2009","2009","Wisconsin","55","Intentional self-harm","X60-X84",78,2609893,3
"2009","2009","Wisconsin","55","Assault","X85-Y09",63,2609893,2.4
"2009","2009","Wyoming","56","Intentional self-harm","X60-X84",24,268610,8.9
"2010","2010","Alabama","01","Other external causes of accidental injury","W00-X59",18,2220556,"Unreliable"
"2010","2010","Alabama","01","Intentional self-harm","X60-X84",118,2220556,5.3
"2010","2010","Alabama","01","Assault","X85-Y09",170,2220556,7.7
"2010","2010","Alaska","02","Intentional self-harm","X60-X84",49,365384,13.4
"2010","2010","Alaska","02","Assault","X85-Y09",17,365384,"Unreliable"
"2010","2010","Arizona","04","Intentional self-harm","X60-X84",151,3118918,4.8
"2010","2010","Arizona","04","Assault","X85-Y09",169,3118918,5.4
"2010","2010","Arkansas","05","Intentional self-harm","X60-X84",69,1371472,5
"2010","2010","Arkansas","05","Assault","X85-Y09",67,1371472,4.9
"2010","2010","California","06","Other external causes of accidental injury","W00-X59",16,18535868,"Unreliable"
"2010","2010","California","06","Intentional self-harm","X60-X84",294,18535868,1.6
"2010","2010","California","06","Assault","X85-Y09",984,18535868,5.3
"2010","2010","Colorado","08","Intentional self-harm","X60-X84",127,2439585,5.2
"2010","2010","Colorado","08","Assault","X85-Y09",54,2439585,2.2
"2010","2010","Connecticut","09","Intentional self-harm","X60-X84",21,1564051,1.3
"2010","2010","Connecticut","09","Assault","X85-Y09",72,1564051,4.6
"2010","2010","Delaware","10","Intentional self-harm","X60-X84",11,408087,"Unreliable"
"2010","2010","Delaware","10","Assault","X85-Y09",33,408087,8.1
"2010","2010","District of Columbia","11","Assault","X85-Y09",66,312575,21.1
"2010","2010","Florida","12","Intentional self-harm","X60-X84",247,8031293,3.1
"2010","2010","Florida","12","Assault","X85-Y09",470,8031293,5.9
"2010","2010","Georgia","13","Other external causes of accidental injury","W00-X59",18,4797269,"Unreliable"
"2010","2010","Georgia","13","Intentional self-harm","X60-X84",180,4797269,3.8
"2010","2010","Georgia","13","Assault","X85-Y09",284,4797269,5.9
"2010","2010","Idaho","16","Intentional self-harm","X60-X84",47,792455,5.9
"2010","2010","Illinois","17","Other external causes of accidental injury","W00-X59",10,6151443,"Unreliable"
"2010","2010","Illinois","17","Intentional self-harm","X60-X84",101,6151443,1.6
"2010","2010","Illinois","17","Assault","X85-Y09",459,6151443,7.5
"2010","2010","Indiana","18","Other external causes of accidental injury","W00-X59",12,3085953,"Unreliable"
"2010","2010","Indiana","18","Intentional self-harm","X60-X84",104,3085953,3.4
"2010","2010","Indiana","18","Assault","X85-Y09",144,3085953,4.7
"2010","2010","Iowa","19","Intentional self-harm","X60-X84",45,1416443,3.2
"2010","2010","Iowa","19","Assault","X85-Y09",17,1416443,"Unreliable"
"2010","2010","Kansas","20","Intentional self-harm","X60-X84",62,1392818,4.5
"2010","2010","Kansas","20","Assault","X85-Y09",43,1392818,3.1
"2010","2010","Kentucky","21","Other external causes of accidental injury","W00-X59",11,2002388,"Unreliable"
"2010","2010","Kentucky","21","Intentional self-harm","X60-X84",85,2002388,4.2
"2010","2010","Kentucky","21","Assault","X85-Y09",60,2002388,3
"2010","2010","Louisiana","22","Other external causes of accidental injury","W00-X59",18,2220979,"Unreliable"
"2010","2010","Louisiana","22","Intentional self-harm","X60-X84",110,2220979,5
"2010","2010","Louisiana","22","Assault","X85-Y09",296,2220979,13.3
"2010","2010","Maine","23","Intentional self-harm","X60-X84",22,535229,4.1
"2010","2010","Maryland","24","Intentional self-harm","X60-X84",52,2672366,1.9
"2010","2010","Maryland","24","Assault","X85-Y09",226,2672366,8.5
"2010","2010","Massachusetts","25","Intentional self-harm","X60-X84",34,2941952,1.2
"2010","2010","Massachusetts","25","Assault","X85-Y09",105,2941952,3.6
