"Year","Year Code","State","State Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Deaths","Population","Crude Rate"
"2000","2000","Idaho","16","75-84 years","75-84",16,51889,0
"2000","2000","Illinois","17","5-14 years","5-14",14,1834955,0
"2000","2000","Illinois","17","15-24 years","15-24",412,1744845,23.6
"2000","2000","Illinois","17","25-34 years","25-34",245,1811674,13.5
"2000","2000","Illinois","17","35-44 years","35-44",172,1983870,8.7
"2000","2000","Illinois","17","45-54 years","45-54",102,1626742,6.3
"2000","2000","Illinois","17","55-64 years","55-64",59,1040633,5.7
"2000","2000","Illinois","17","65-74 years","65-74",42,772247,5.4
"2000","2000","Illinois","17","75-84 years","75-84",52,535747,9.7
"2000","2000","Illinois","17","85+ years","85+",18,192031,0
"2000","2000","Indiana","18","5-14 years","5-14",13,886689,0
"2000","2000","Indiana","18","15-24 years","15-24",165,879213,18.8
"2000","2000","Indiana","18","25-34 years","25-34",131,831125,15.8
"2000","2000","Indiana","18","35-44 years","35-44",123,960703,12.8
"2000","2000","Indiana","18","45-54 years","45-54",81,816865,9.9
"2000","2000","Indiana","18","55-64 years","55-64",57,529844,10.8
"2000","2000","Indiana","18","65-74 years","65-74",32,395393,8.1
"2000","2000","Indiana","18","75-84 years","75-84",32,265880,12
"2000","2000","Indiana","18","85+ years","85+",16,91558,0
"2000","2000","Iowa","19","15-24 years","15-24",36,430083,8.4
"2000","2000","Iowa","19","25-34 years","25-34",29,363060,8
"2000","2000","Iowa","19","35-44 years","35-44",48,445199,10.8
"2000","2000","Iowa","19","45-54 years","45-54",24,392794,6.1
"2000","2000","Iowa","19","55-64 years","55-64",14,257412,0
"2000","2000","Iowa","19","65-74 years","65-74",17,211935,0
"2000","2000","Iowa","19","75-84 years","75-84",17,159160,0
"2000","2000","Kansas","20","15-24 years","15-24",61,400285,15.2
"2000","2000","Kansas","20","25-34 years","25-34",52,348853,14.9
"2000","2000","Kansas","20","35-44 years","35-44",67,420351,15.9
"2000","2000","Kansas","20","45-54 years","45-54",39,354147,11
"2000","2000","Kansas","20","55-64 years","55-64",31,220253,14.1
"2000","2000","Kansas","20","65-74 years","65-74",17,175916,0
"2000","2000","Kansas","20","75-84 years","75-84",16,128543,0
"2000","2000","Kentucky","21","15-24 years","15-24",91,572036,15.9
"2000","2000","Kentucky","21","25-34 years","25-34",101,568108,17.8
"2000","2000","Kentucky","21","35-44 years","35-44",127,642665,19.8
"2000","2000","Kentucky","21","45-54 years","45-54",75,556932,13.5
"2000","2000","Kentucky","21","55-64 years","55-64",45,372595,12.1
"2000","2000","Kentucky","21","65-74 years","65-74",52,273943,19
"2000","2000","Kentucky","21","75-84 years","75-84",29,172589,16.8
"2000","2000","Kentucky","21","85+ years","85+",12,58261,0
"2000","2000","Louisiana","22","5-14 years","5-14",14,684692,0
"2000","2000","Louisiana","22","15-24 years","15-24",217,691516,31.4
"2000","2000","Louisiana","22","25-34 years","25-34",201,601162,33.4
"2000","2000","Louisiana","22","35-44 years","35-44",141,691966,20.4
"2000","2000","Louisiana","22","45-54 years","45-54",80,586271,13.6
"2000","2000","Louisiana","22","55-64 years","55-64",54,379048,14.2
"2000","2000","Louisiana","22","65-74 years","65-74",35,282925,12.4
"2000","2000","Louisiana","22","75-84 years","75-84",28,175328,16
"2000","2000","Maine","23","15-24 years","15-24",13,159141,0
"2000","2000","Maine","23","25-34 years","25-34",17,157617,0
"2000","2000","Maine","23","35-44 years","35-44",24,212980,11.3
"2000","2000","Maine","23","45-54 years","45-54",23,192596,11.9
"2000","2000","Maine","23","55-64 years","55-64",17,123187,0
"2000","2000","Maryland","24","15-24 years","15-24",194,670248,28.9
"2000","2000","Maryland","24","25-34 years","25-34",138,748521,18.4
"2000","2000","Maryland","24","35-44 years","35-44",91,916156,9.9
"2000","2000","Maryland","24","45-54 years","45-54",63,755032,8.3
"2000","2000","Maryland","24","55-64 years","55-64",45,470376,9.6
"2000","2000","Maryland","24","65-74 years","65-74",29,321285,9
"2000","2000","Maryland","24","75-84 years","75-84",21,211120,9.9
"2000","2000","Maryland","24","85+ years","85+",11,66902,0
"2000","2000","Massachusetts","25","15-24 years","15-24",43,820016,5.2
"2000","2000","Massachusetts","25","25-34 years","25-34",45,926788,4.9
"2000","2000","Massachusetts","25","35-44 years","35-44",29,1062995,2.7
"2000","2000","Massachusetts","25","45-54 years","45-54",22,873353,2.5
"2000","2000","Massachusetts","25","55-64 years","55-64",18,546407,0
"2000","2000","Michigan","26","5-14 years","5-14",13,1492193,0
"2000","2000","Michigan","26","15-24 years","15-24",245,1363706,18
"2000","2000","Michigan","26","25-34 years","25-34",253,1362171,18.6
"2000","2000","Michigan","26","35-44 years","35-44",218,1598373,13.6
"2000","2000","Michigan","26","45-54 years","45-54",127,1367939,9.3
"2000","2000","Michigan","26","55-64 years","55-64",68,863039,7.9
"2000","2000","Michigan","26","65-74 years","65-74",61,642880,9.5
"2000","2000","Michigan","26","75-84 years","75-84",44,433678,10.1
"2000","2000","Michigan","26","85+ years","85+",21,142460,14.7
"2000","2000","Minnesota","27","15-24 years","15-24",78,696845,11.2
"2000","2000","Minnesota","27","25-34 years","25-34",42,673138,6.2
"2000","2000","Minnesota","27","35-44 years","35-44",66,824182,8
"2000","2000","Minnesota","27","45-54 years","45-54",47,665696,7.1
"2000","2000","Minnesota","27","55-64 years","55-64",23,404869,5.7
"2000","2000","Minnesota","27","65-74 years","65-74",15,295825,0
"2000","2000","Minnesota","27","75-84 years","75-84",24,212840,11.3
"2000","2000","Mississippi","28","5-14 years","5-14",11,435662,0
"2000","2000","Mississippi","28","15-24 years","15-24",115,446135,25.8
"2000","2000","Mississippi","28","25-34 years","25-34",104,381798,27.2
"2000","2000","Mississippi","28","35-44 years","35-44",94,425372,22.1
"2000","2000","Mississippi","28","45-54 years","45-54",64,361981,17.7
"2000","2000","Mississippi","28","55-64 years","55-64",29,245823,11.8
"2000","2000","Mississippi","28","65-74 years","65-74",22,185710,11.8
"2000","2000","Mississippi","28","75-84 years","75-84",15,114922,0
"2000","2000","Missouri","29","5-14 years","5-14",13,810978,0
"2000","2000","Missouri","29","15-24 years","15-24",168,782794,21.5
"2000","2000","Missouri","29","25-34 years","25-34",141,738733,19.1
"2000","2000","Missouri","29","35-44 years","35-44",164,887569,18.5
"2000","2000","Missouri","29","45-54 years","45-54",82,742462,11
"2000","2000","Missouri","29","55-64 years","55-64",58,507398,11.4
"2000","2000","Missouri","29","65-74 years","65-74",56,393226,14.2
"2000","2000","Missouri","29","75-84 years","75-84",37,263582,14
"2000","2000","Missouri","29","85+ years","85+",17,98571,0
"2000","2000","Montana","30","15-24 years","15-24",24,129689,18.5
"2000","2000","Montana","30","25-34 years","25-34",18,103279,0
"2000","2000","Montana","30","35-44 years","35-44",25,141941,17.6
"2000","2000","Montana","30","45-54 years","45-54",17,135088,0
"2000","2000","Montana","30","55-64 years","55-64",15,85119,0
"2000","2000","Nebraska","31","15-24 years","15-24",38,255240,14.9
"2000","2000","Nebraska","31","25-34 years","25-34",20,223273,9
"2000","2000","Nebraska","31","35-44 years","35-44",24,263834,9.1
"2000","2000","Nebraska","31","45-54 years","45-54",36,225754,15.9
"2000","2000","Nebraska","31","55-64 years","55-64",14,141540,0
"2000","2000","Nebraska","31","65-74 years","65-74",13,115699,0
"2000","2000","Nevada","32","15-24 years","15-24",64,257175,24.9
"2000","2000","Nevada","32","25-34 years","25-34",65,306611,21.2
"2000","2000","Nevada","32","35-44 years","35-44",50,321961,15.5
"2000","2000","Nevada","32","45-54 years","45-54",64,269050,23.8
"2000","2000","Nevada","32","55-64 years","55-64",33,190199,17.4
"2000","2000","Nevada","32","65-74 years","65-74",30,131775,22.8
"2000","2000","Nevada","32","75-84 years","75-84",22,70165,31.4
"2000","2000","New Hampshire","33","25-34 years","25-34",11,160061,0
"2000","2000","New Hampshire","33","35-44 years","35-44",23,221179,10.4
"2000","2000","New Hampshire","33","45-54 years","45-54",10,183986,0
"2000","2000","New Hampshire","33","55-64 years","55-64",13,109659,0
"2000","2000","New Jersey","34","15-24 years","15-24",85,1005295,8.5
"2000","2000","New Jersey","34","25-34 years","25-34",84,1189040,7.1
"2000","2000","New Jersey","34","35-44 years","35-44",49,1435106,3.4
"2000","2000","New Jersey","34","45-54 years","45-54",44,1158898,3.8
"2000","2000","New Jersey","34","55-64 years","55-64",26,753984,3.4
"2000","2000","New Jersey","34","65-74 years","65-74",23,574669,4
"2000","2000","New Jersey","34","75-84 years","75-84",19,402468,0
"2000","2000","New Mexico","35","15-24 years","15-24",89,267042,33.3
"2000","2000","New Mexico","35","25-34 years","25-34",52,234091,22.2
"2000","2000","New Mexico","35","35-44 years","35-44",43,282009,15.2
"2000","2000","New Mexico","35","45-54 years","45-54",38,245819,15.5
"2000","2000","New Mexico","35","55-64 years","55-64",18,158752,0
"2000","2000","New Mexico","35","65-74 years","65-74",21,117745,17.8
"2000","2000","New Mexico","35","75-84 years","75-84",16,71174,0
"2000","2000","New York","36","15-24 years","15-24",319,2531853,12.6
"2000","2000","New York","36","25-34 years","25-34",270,2757324,9.8
"2000","2000","New York","36","35-44 years","35-44",168,3074298,5.5
"2000","2000","New York","36","45-54 years","45-54",128,2552936,5
"2000","2000","New York","36","55-64 years","55-64",74,1687987,4.4
"2000","2000","New York","36","65-74 years","65-74",51,1276046,4
"2000","2000","New York","36","75-84 years","75-84",41,860818,4.8
"2000","2000","New York","36","85+ years","85+",18,311488,0
"2000","2000","North Carolina","37","15-24 years","15-24",236,1117439,21.1
"2000","2000","North Carolina","37","25-34 years","25-34",252,1213415,20.8
"2000","2000","North Carolina","37","35-44 years","35-44",233,1287120,18.1
"2000","2000","North Carolina","37","45-54 years","45-54",145,1085150,13.4
"2000","2000","North Carolina","37","55-64 years","55-64",90,723712,12.4
"2000","2000","North Carolina","37","65-74 years","65-74",66,533777,12.4
"2000","2000","North Carolina","37","75-84 years","75-84",53,329810,16.1
"2000","2000","North Carolina","37","85+ years","85+",21,105461,19.9
"2000","2000","North Dakota","38","15-24 years","15-24",11,104121,0
"2000","2000","North Dakota","38","35-44 years","35-44",12,98004,0
"2000","2000","Ohio","39","5-14 years","5-14",18,1644157,0
"2000","2000","Ohio","39","15-24 years","15-24",149,1545796,9.6
"2000","2000","Ohio","39","25-34 years","25-34",163,1519894,10.7
"2000","2000","Ohio","39","35-44 years","35-44",165,1805316,9.1
"2000","2000","Ohio","39","45-54 years","45-54",137,1566384,8.7
"2000","2000","Ohio","39","55-64 years","55-64",73,1008906,7.2
"2000","2000","Ohio","39","65-74 years","65-74",68,790252,8.6
"2000","2000","Ohio","39","75-84 years","75-84",74,540709,13.7
"2000","2000","Ohio","39","85+ years","85+",25,176796,14.1
"2000","2000","Oklahoma","40","15-24 years","15-24",76,516538,14.7
"2000","2000","Oklahoma","40","25-34 years","25-34",88,451647,19.5
"2000","2000","Oklahoma","40","35-44 years","35-44",91,523522,17.4
"2000","2000","Oklahoma","40","45-54 years","45-54",68,453761,15
"2000","2000","Oklahoma","40","55-64 years","55-64",45,316329,14.2
"2000","2000","Oklahoma","40","65-74 years","65-74",24,242499,9.9
"2000","2000","Oklahoma","40","75-84 years","75-84",28,156276,17.9
"2000","2000","Oklahoma","40","85+ years","85+",11,57175,0
"2000","2000","Oregon","41","15-24 years","15-24",57,474833,12
"2000","2000","Oregon","41","25-34 years","25-34",56,470695,11.9
"2000","2000","Oregon","41","35-44 years","35-44",53,526574,10.1
"2000","2000","Oregon","41","45-54 years","45-54",66,507155,13
"2000","2000","Oregon","41","55-64 years","55-64",30,304388,9.9
"2000","2000","Oregon","41","65-74 years","65-74",30,219342,13.7
"2000","2000","Oregon","41","75-84 years","75-84",49,161404,30.4
"2000","2000","Oregon","41","85+ years","85+",22,57431,38.3
"2000","2000","Pennsylvania","42","5-14 years","5-14",12,1691794,0
"2000","2000","Pennsylvania","42","15-24 years","15-24",261,1597072,16.3
"2000","2000","Pennsylvania","42","25-34 years","25-34",252,1560486,16.1
"2000","2000","Pennsylvania","42","35-44 years","35-44",219,1948076,11.2
"2000","2000","Pennsylvania","42","45-54 years","45-54",168,1705032,9.9
"2000","2000","Pennsylvania","42","55-64 years","55-64",107,1131625,9.5
"2000","2000","Pennsylvania","42","65-74 years","65-74",97,969272,10
"2000","2000","Pennsylvania","42","75-84 years","75-84",90,712326,12.6
"2000","2000","Pennsylvania","42","85+ years","85+",24,237567,10.1
"2000","2000","Rhode Island","44","15-24 years","15-24",19,147258,0
"2000","2000","Rhode Island","44","25-34 years","25-34",11,140326,0
"2000","2000","Rhode Island","44","35-44 years","35-44",10,170310,0
"2000","2000","South Carolina","45","15-24 years","15-24",94,577091,16.3
"2000","2000","South Carolina","45","25-34 years","25-34",82,560831,14.6
"2000","2000","South Carolina","45","35-44 years","35-44",106,625124,17
"2000","2000","South Carolina","45","45-54 years","45-54",79,550321,14.4
"2000","2000","South Carolina","45","55-64 years","55-64",45,372911,12.1
"2000","2000","South Carolina","45","65-74 years","65-74",34,270048,12.6
"2000","2000","South Carolina","45","75-84 years","75-84",25,165016,15.2
"2000","2000","South Carolina","45","85+ years","85+",11,50269,0
"2000","2000","South Dakota","46","15-24 years","15-24",11,115265,0
"2000","2000","South Dakota","46","25-34 years","25-34",13,91013,0
"2000","2000","Tennessee","47","5-14 years","5-14",12,790968,0
"2000","2000","Tennessee","47","15-24 years","15-24",193,781529,24.7
"2000","2000","Tennessee","47","25-34 years","25-34",178,815901,21.8
"2000","2000","Tennessee","47","35-44 years","35-44",189,902527,20.9
"2000","2000","Tennessee","47","45-54 years","45-54",117,786916,14.9
"2000","2000","Tennessee","47","55-64 years","55-64",75,533251,14.1
"2000","2000","Tennessee","47","65-74 years","65-74",52,382852,13.6
"2000","2000","Tennessee","47","75-84 years","75-84",55,238994,23
"2000","2000","Tennessee","47","85+ years","85+",15,81465,0
"2000","2000","Texas","48","5-14 years","5-14",35,3285376,1.1
"2000","2000","Texas","48","15-24 years","15-24",492,3175636,15.5
"2000","2000","Texas","48","25-34 years","25-34",445,3162083,14.1
"2000","2000","Texas","48","35-44 years","35-44",390,3322238,11.7
"2000","2000","Texas","48","45-54 years","45-54",327,2611137,12.5
"2000","2000","Texas","48","55-64 years","55-64",170,1598190,10.6
"2000","2000","Texas","48","65-74 years","65-74",123,1142608,10.8
"2000","2000","Texas","48","75-84 years","75-84",105,691984,15.2
"2000","2000","Texas","48","85+ years","85+",41,237940,17.2
"2000","2000","Utah","49","15-24 years","15-24",33,441430,7.5
"2000","2000","Utah","49","25-34 years","25-34",29,327064,8.9
"2000","2000","Utah","49","35-44 years","35-44",49,299536,16.4
"2000","2000","Utah","49","45-54 years","45-54",32,237710,13.5
"2000","2000","Utah","49","55-64 years","55-64",11,142508,0
"2000","2000","Utah","49","65-74 years","65-74",14,101548,0
"2000","2000","Utah","49","75-84 years","75-84",17,66923,0
"2000","2000","Vermont","50","15-24 years","15-24",10,83622,0
"2000","2000","Vermont","50","35-44 years","35-44",12,101889,0
"2000","2000","Vermont","50","45-54 years","45-54",11,93832,0
"2000","2000","Virginia","51","5-14 years","5-14",16,991039,0
"2000","2000","Virginia","51","15-24 years","15-24",127,964639,13.2
"2000","2000","Virginia","51","25-34 years","25-34",143,1036965,13.8
"2000","2000","Virginia","51","35-44 years","35-44",175,1200690,14.6
"2000","2000","Virginia","51","45-54 years","45-54",112,999256,11.2
"2000","2000","Virginia","51","55-64 years","55-64",71,631611,11.2
"2000","2000","Virginia","51","65-74 years","65-74",83,432456,19.2
"2000","2000","Virginia","51","75-84 years","75-84",45,272611,16.5
"2000","2000","Virginia","51","85+ years","85+",10,87266,0
"2000","2000","Washington","53","15-24 years","15-24",98,818153,12
"2000","2000","Washington","53","25-34 years","25-34",78,841130,9.3
"2000","2000","Washington","53","35-44 years","35-44",98,975087,10.1
"2000","2000","Washington","53","45-54 years","45-54",76,845972,9
"2000","2000","Washington","53","55-64 years","55-64",53,496580,10.7
"2000","2000","Washington","53","65-74 years","65-74",39,337166,11.6
"2000","2000","Washington","53","75-84 years","75-84",52,240897,21.6
"2000","2000","Washington","53","85+ years","85+",13,84085,0
"2000","2000","West Virginia","54","15-24 years","15-24",35,245687,14.2
"2000","2000","West Virginia","54","25-34 years","25-34",32,229094,14
"2000","2000","West Virginia","54","35-44 years","35-44",54,272249,19.8
"2000","2000","West Virginia","54","45-54 years","45-54",50,270466,18.5
